#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XX keV: Energy fluence in XX - XX keV, with unit of erg/cm^2.
## XX_XXkeV_low: The lower limit of energy fluence in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of energy fluence in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## *Special note: the original XSPEC fit report log10(flux). Thus the value 1.0 indicate the original fit of log10(flux) = 0.0.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB170112A   |    732188    | 1.163057e-09 | 7.420296e-10 | 1.626864e-09 | 2.627431e-09 | 1.919735e-09 | 3.332815e-09 | 4.691387e-09 | 3.290722e-09 | 6.096228e-09 | 4.304882e-09 | 2.628157e-09 | 6.197424e-09 | 1.974655e-08 | 1.034073e-08 | 3.281340e-08 | 1.278649e-08 | 9.175110e-09 | 1.647826e-08 | 2.811779e-08 | 1.725565e-08 | 4.228742e-08 | 0.06 | -0.004000 | 0.056000 |  
GRB170111A   |    731887    | 1.259480e-07 | 1.036815e-07 | 1.489880e-07 | 2.141762e-07 | 1.898983e-07 | 2.383863e-07 | 2.773647e-07 | 2.312338e-07 | 3.235201e-07 | 1.987656e-07 | 1.503008e-07 | 2.529946e-07 | 7.251556e-07 | 5.018238e-07 | 1.008350e-06 | 8.162462e-07 | 7.084534e-07 | 9.257872e-07 | 1.342645e-06 | 1.073276e-06 | 1.660624e-06 | 38.91 | -13.588000 | 25.324000 |  
GRB170101A   |    729293    | 1.152386e-06 | 1.086496e-06 | 1.219714e-06 | 1.766233e-06 | 1.706506e-06 | 1.825820e-06 | 2.031552e-06 | 1.945933e-06 | 2.116888e-06 | 1.326960e-06 | 1.237964e-06 | 1.418332e-06 | 4.476905e-06 | 4.076129e-06 | 4.902730e-06 | 6.277084e-06 | 6.072506e-06 | 6.481984e-06 | 9.427096e-06 | 8.964746e-06 | 9.906676e-06 | 10.14 | -1.632000 | 8.512000 |  
GRB161224A   |    728268    | 2.565047e-07 | 2.183008e-07 | 2.955190e-07 | 3.080459e-07 | 2.711973e-07 | 3.447589e-07 | 2.675811e-07 | 2.134841e-07 | 3.235083e-07 | 1.399121e-07 | 1.000657e-07 | 1.860996e-07 | 3.976174e-07 | 2.628424e-07 | 5.708021e-07 | 9.720203e-07 | 8.409599e-07 | 1.105746e-06 | 1.229831e-06 | 1.016027e-06 | 1.470095e-06 | 52.72 | 12.456000 | 65.176000 |  
GRB161220A   |    727610    | 4.140160e-08 | 3.416702e-08 | 4.878171e-08 | 5.569383e-08 | 4.806368e-08 | 6.326844e-08 | 5.514893e-08 | 4.195049e-08 | 6.884098e-08 | 3.200789e-08 | 2.130723e-08 | 4.480919e-08 | 9.830757e-08 | 5.907954e-08 | 1.518858e-07 | 1.842498e-07 | 1.536763e-07 | 2.158426e-07 | 2.505457e-07 | 1.939086e-07 | 3.186083e-07 | 7.892 | -3.428000 | 4.464000 |  
GRB161219B   |    727541    | 2.956958e-07 | 2.742680e-07 | 3.176108e-07 | 4.407630e-07 | 4.209061e-07 | 4.605907e-07 | 4.910607e-07 | 4.605059e-07 | 5.215971e-07 | 3.128132e-07 | 2.828103e-07 | 3.440608e-07 | 1.034011e-06 | 9.048469e-07 | 1.174479e-06 | 1.540335e-06 | 1.467929e-06 | 1.612966e-06 | 2.261545e-06 | 2.104869e-06 | 2.426192e-06 | 8.912 | -0.536000 | 8.376000 |  
GRB161218A   |    727288    | 6.728018e-07 | 6.464830e-07 | 6.995151e-07 | 1.490552e-06 | 1.455449e-06 | 1.525588e-06 | 2.603617e-06 | 2.551745e-06 | 2.655505e-06 | 2.349456e-06 | 2.276707e-06 | 2.422742e-06 | 1.059905e-05 | 1.012085e-05 | 1.109167e-05 | 7.116511e-06 | 6.981795e-06 | 7.251154e-06 | 1.536587e-05 | 1.486644e-05 | 1.587732e-05 | 15.9 | -1.396000 | 14.500000 |  
GRB161217A   |    727167    | 6.980081e-08 | 5.849658e-08 | 8.118775e-08 | 6.610898e-08 | 5.435888e-08 | 7.746945e-08 | 4.354321e-08 | 2.903691e-08 | 5.994190e-08 | 1.820625e-08 | 1.002953e-08 | 2.936571e-08 | 4.451440e-08 | 2.187462e-08 | 7.994302e-08 | 1.976563e-07 | 1.618344e-07 | 2.355866e-07 | 2.239548e-07 | 1.752631e-07 | 2.824623e-07 | 15.88 | 32.872000 | 48.748000 |  
GRB161214B   |    726885    | 3.609441e-07 | 3.336416e-07 | 3.889019e-07 | 5.681459e-07 | 5.423506e-07 | 5.939091e-07 | 6.737053e-07 | 6.290425e-07 | 7.184391e-07 | 4.506819e-07 | 4.041103e-07 | 4.996088e-07 | 1.550851e-06 | 1.340849e-06 | 1.782995e-06 | 2.053478e-06 | 1.950967e-06 | 2.156702e-06 | 3.153625e-06 | 2.905896e-06 | 3.418694e-06 | 31.25 | -0.424000 | 30.828000 |  
GRB161202A   |    725036    | 1.261486e-06 | 1.193968e-06 | 1.330401e-06 | 2.219640e-06 | 2.150862e-06 | 2.288193e-06 | 2.988289e-06 | 2.878541e-06 | 3.097794e-06 | 2.207103e-06 | 2.076837e-06 | 2.340629e-06 | 8.267087e-06 | 7.598756e-06 | 8.975166e-06 | 8.676458e-06 | 8.415357e-06 | 8.938250e-06 | 1.473644e-05 | 1.399918e-05 | 1.550574e-05 | 129.2 | -63.412000 | 65.792000 |  
GRB161129A   |    724438    | 5.014790e-07 | 4.722616e-07 | 5.313280e-07 | 9.023038e-07 | 8.714704e-07 | 9.330237e-07 | 1.245956e-06 | 1.198264e-06 | 1.293548e-06 | 9.385183e-07 | 8.811761e-07 | 9.972698e-07 | 3.577113e-06 | 3.276594e-06 | 3.896392e-06 | 3.588250e-06 | 3.472823e-06 | 3.703844e-06 | 6.226768e-06 | 5.896885e-06 | 6.571323e-06 | 44.53 | 0.056000 | 44.584000 |  
GRB161117B   |    722642    | 1.477301e-06 | 1.403941e-06 | 1.551990e-06 | 1.876762e-06 | 1.821919e-06 | 1.931563e-06 | 1.739679e-06 | 1.660348e-06 | 1.819236e-06 | 9.580958e-07 | 8.884213e-07 | 1.030289e-06 | 2.828257e-06 | 2.563062e-06 | 3.111781e-06 | 6.051722e-06 | 5.869606e-06 | 6.234461e-06 | 7.921893e-06 | 7.587854e-06 | 8.267972e-06 | 163.9 | -6.456000 | 157.444000 |  
GRB161117A   |    722604    | 3.966747e-06 | N/A | N/A | 5.971925e-06 | N/A | N/A | 6.729834e-06 | N/A | N/A | 4.325680e-06 | N/A | N/A | 1.440305e-05 | N/A | N/A | 2.099395e-05 | N/A | N/A | 3.107094e-05 | N/A | N/A | 160.4 | -5.996000 | 154.436000 |  
GRB161113A   |    722063    | 2.690271e-07 | 2.458533e-07 | 2.928101e-07 | 4.250363e-07 | 4.029731e-07 | 4.470705e-07 | 5.061346e-07 | 4.669991e-07 | 5.453509e-07 | 3.397082e-07 | 2.989896e-07 | 3.828389e-07 | 1.172184e-06 | 9.889992e-07 | 1.378022e-06 | 1.539913e-06 | 1.450427e-06 | 1.630107e-06 | 2.372390e-06 | 2.155292e-06 | 2.607330e-06 | 58.72 | -3.448000 | 55.276000 |  
GRB161108A   |    721234    | 1.991355e-07 | 1.730886e-07 | 2.258388e-07 | 3.075803e-07 | 2.805424e-07 | 3.346482e-07 | 3.569263e-07 | 3.072123e-07 | 4.070507e-07 | 2.347624e-07 | 1.868093e-07 | 2.875931e-07 | 7.965785e-07 | 5.923639e-07 | 1.043322e-06 | 1.098395e-06 | 9.833057e-07 | 1.215426e-06 | 1.660154e-06 | 1.402389e-06 | 1.951859e-06 | 128.7 | -1.904000 | 126.756000 |  
GRB161105A   |    720697    | 6.985327e-07 | 6.545409e-07 | 7.435269e-07 | 1.408175e-06 | 1.355554e-06 | 1.460551e-06 | 2.211550e-06 | 2.126752e-06 | 2.296132e-06 | 1.839699e-06 | 1.728370e-06 | 1.953695e-06 | 7.677447e-06 | 7.026624e-06 | 8.370217e-06 | 6.157959e-06 | 5.947121e-06 | 6.369228e-06 | 1.199573e-05 | 1.129553e-05 | 1.273024e-05 | 248.1 | -87.040000 | 161.076000 |  
GRB161104A   |    720568    | 3.729306e-09 | 2.883819e-09 | 4.625599e-09 | 8.574682e-09 | 7.338005e-09 | 9.790344e-09 | 1.561593e-08 | 1.312556e-08 | 1.806500e-08 | 1.454581e-08 | 1.115059e-08 | 1.820656e-08 | 6.770302e-08 | 4.684227e-08 | 9.391350e-08 | 4.246567e-08 | 3.615247e-08 | 4.883014e-08 | 9.562424e-08 | 7.267047e-08 | 1.231680e-07 | 0.116 | -0.016000 | 0.100000 |  
GRB161022A   |    718655    | 6.552714e-08 | 4.899945e-08 | 8.355095e-08 | 1.501313e-07 | 1.253347e-07 | 1.745868e-07 | 2.723273e-07 | 2.341430e-07 | 3.102567e-07 | 2.528956e-07 | 2.021442e-07 | 3.066417e-07 | 1.173576e-06 | 8.543409e-07 | 1.566864e-06 | 7.408857e-07 | 6.410195e-07 | 8.409523e-07 | 1.661580e-06 | 1.316926e-06 | 2.065766e-06 | 7.68 | 0.552000 | 8.232000 |  
GRB161017A   |    718023    | 7.809787e-07 | 7.342419e-07 | 8.288560e-07 | 1.373944e-06 | 1.327025e-06 | 1.420722e-06 | 1.849393e-06 | 1.773859e-06 | 1.924727e-06 | 1.365712e-06 | 1.275320e-06 | 1.458744e-06 | 5.114806e-06 | 4.650924e-06 | 5.610856e-06 | 5.370060e-06 | 5.192053e-06 | 5.548545e-06 | 9.119041e-06 | 8.609524e-06 | 9.654486e-06 | 246.7 | -13.280000 | 233.420000 |  
GRB161014A   |    717500    | 2.787558e-07 | 2.343709e-07 | 3.254720e-07 | 5.305468e-07 | 4.780836e-07 | 5.824032e-07 | 7.808071e-07 | 6.995098e-07 | 8.612193e-07 | 6.178367e-07 | 5.201682e-07 | 7.205992e-07 | 2.461692e-06 | 1.941886e-06 | 3.066576e-06 | 2.207922e-06 | 2.006845e-06 | 2.409815e-06 | 4.051760e-06 | 3.472672e-06 | 4.695953e-06 | 27 | -14.712000 | 12.288000 |  
GRB161011A   |    716876    | 1.972471e-08 | 1.196577e-08 | 2.884633e-08 | 4.587864e-08 | 3.394381e-08 | 5.752949e-08 | 8.464289e-08 | 6.773773e-08 | 1.013469e-07 | 7.962154e-08 | 5.637811e-08 | 1.051455e-07 | 3.742403e-07 | 2.278141e-07 | 5.830428e-07 | 2.298691e-07 | 1.857336e-07 | 2.740884e-07 | 5.244822e-07 | 3.683669e-07 | 7.320158e-07 | 4.868 | -0.352000 | 4.516000 |  
GRB161007A   |    716127    | 1.688287e-07 | 1.389365e-07 | 1.999384e-07 | 3.188940e-07 | 2.830520e-07 | 3.544673e-07 | 4.653034e-07 | 3.996283e-07 | 5.306964e-07 | 3.657517e-07 | 2.896317e-07 | 4.489068e-07 | 1.448526e-06 | 1.058026e-06 | 1.929151e-06 | 1.318761e-06 | 1.159648e-06 | 1.479675e-06 | 2.401520e-06 | 1.951715e-06 | 2.925338e-06 | 243 | 18.224000 | 261.184000 |  
GRB161004B   |    715246    | 1.158196e-06 | 1.116663e-06 | 1.200362e-06 | 2.165271e-06 | 2.119592e-06 | 2.210865e-06 | 3.122786e-06 | 3.064731e-06 | 3.180697e-06 | 2.432609e-06 | 2.359784e-06 | 2.506123e-06 | 9.555915e-06 | 9.146234e-06 | 9.977511e-06 | 8.878759e-06 | 8.730563e-06 | 9.027183e-06 | 1.600193e-05 | 1.557157e-05 | 1.644153e-05 | 32.47 | -5.160000 | 27.308000 |  
GRB161004A   |    715084    | 1.207309e-08 | 8.543943e-09 | 1.590187e-08 | 2.387692e-08 | 1.959650e-08 | 2.801873e-08 | 3.669766e-08 | 2.947463e-08 | 4.375305e-08 | 3.002468e-08 | 2.115720e-08 | 4.004778e-08 | 1.233697e-07 | 7.626202e-08 | 1.886984e-07 | 1.026735e-07 | 8.528808e-08 | 1.202149e-07 | 1.960191e-07 | 1.433733e-07 | 2.636261e-07 | 1.42 | -0.108000 | 1.312000 |  
GRB161001A   |    714404    | 5.601033e-08 | 5.036261e-08 | 6.185688e-08 | 1.338098e-07 | 1.256921e-07 | 1.418692e-07 | 2.543830e-07 | 2.396062e-07 | 2.690965e-07 | 2.448038e-07 | 2.227810e-07 | 2.675334e-07 | 1.177167e-06 | 1.026805e-06 | 1.342852e-06 | 6.890142e-07 | 6.507260e-07 | 7.274415e-07 | 1.621355e-06 | 1.462238e-06 | 1.793775e-06 | 3.32 | -0.216000 | 3.104000 |  
GRB160927A   |    713782    | 1.217638e-08 | 8.973625e-09 | 1.567863e-08 | 2.813702e-08 | 2.357100e-08 | 3.259178e-08 | 5.152975e-08 | 4.282802e-08 | 6.006314e-08 | 4.820344e-08 | 3.593999e-08 | 6.165494e-08 | 2.253087e-07 | 1.489423e-07 | 3.258877e-07 | 1.400484e-07 | 1.181375e-07 | 1.622139e-07 | 3.171524e-07 | 2.344920e-07 | 4.210542e-07 | 0.56 | 0.000000 | 0.560000 |  
GRB160917A   |    712505    | 7.899014e-08 | 6.385912e-08 | 9.527367e-08 | 2.104665e-07 | 1.852946e-07 | 2.352897e-07 | 4.519735e-07 | 4.136213e-07 | 4.902559e-07 | 4.768512e-07 | 4.160187e-07 | 5.399741e-07 | 2.521001e-06 | 2.048108e-06 | 3.075054e-06 | 1.218268e-06 | 1.115200e-06 | 1.321609e-06 | 3.262443e-06 | 2.776150e-06 | 3.818588e-06 | 15.61 | -0.300000 | 15.308000 |  
GRB160912A   |    711914    | 4.574733e-07 | 4.106252e-07 | 5.058312e-07 | 8.749549e-07 | 8.211750e-07 | 9.285295e-07 | 1.294809e-06 | 1.191257e-06 | 1.398317e-06 | 1.028930e-06 | 9.018736e-07 | 1.163337e-06 | 4.115717e-06 | 3.435386e-06 | 4.887600e-06 | 3.656165e-06 | 3.408519e-06 | 3.906392e-06 | 6.742885e-06 | 5.979786e-06 | 7.583604e-06 | 244.2 | -33.112000 | 211.088000 |  
GRB160905A   |    711084    | 1.091184e-06 | 1.050360e-06 | 1.132709e-06 | 2.794589e-06 | 2.732864e-06 | 2.856328e-06 | 5.742461e-06 | 5.654159e-06 | 5.830798e-06 | 5.860546e-06 | 5.717393e-06 | 6.004655e-06 | 2.992733e-05 | 2.879175e-05 | 3.109553e-05 | 1.548880e-05 | 1.525310e-05 | 1.572490e-05 | 3.955560e-05 | 3.840768e-05 | 4.073128e-05 | 112 | -15.200000 | 96.800000 |  
GRB160827A   |    710050    | 9.751505e-08 | 7.792946e-08 | 1.175930e-07 | 1.218714e-07 | 1.017845e-07 | 1.417854e-07 | 1.108592e-07 | 7.959975e-08 | 1.437480e-07 | 6.014115e-08 | 3.687752e-08 | 8.891431e-08 | 1.755705e-07 | 9.595368e-08 | 2.892555e-07 | 3.903837e-07 | 3.159816e-07 | 4.673925e-07 | 5.058383e-07 | 3.806814e-07 | 6.565558e-07 | 19.84 | -8.952000 | 10.888000 |  
GRB160826A   |    709907    | 6.863049e-08 | 5.129053e-08 | 8.685949e-08 | 1.226386e-07 | 1.026236e-07 | 1.425270e-07 | 1.680301e-07 | 1.294426e-07 | 2.065795e-07 | 1.258048e-07 | 8.445927e-08 | 1.740232e-07 | 4.769108e-07 | 2.821741e-07 | 7.490092e-07 | 4.850955e-07 | 3.941098e-07 | 5.782123e-07 | 8.361944e-07 | 6.018344e-07 | 1.134298e-06 | 57.76 | 3.848000 | 61.608000 |  
GRB160824A   |    709765    | 3.847006e-07 | 3.464439e-07 | 4.240654e-07 | 6.576471e-07 | 6.181628e-07 | 6.970161e-07 | 8.568264e-07 | 7.876673e-07 | 9.258548e-07 | 6.168973e-07 | 5.399741e-07 | 6.981887e-07 | 2.259710e-06 | 1.888090e-06 | 2.679494e-06 | 2.516070e-06 | 2.353764e-06 | 2.679494e-06 | 4.158942e-06 | 3.730120e-06 | 4.625757e-06 | 112.2 | -0.660000 | 111.576000 |  
GRB160821B   |    709357    | 2.286255e-08 | 2.004910e-08 | 2.573563e-08 | 3.335991e-08 | 3.039169e-08 | 3.633246e-08 | 3.627061e-08 | 3.128202e-08 | 4.130045e-08 | 2.266599e-08 | 1.817836e-08 | 2.755591e-08 | 7.377257e-08 | 5.564484e-08 | 9.518856e-08 | 1.151582e-07 | 1.032583e-07 | 1.271964e-07 | 1.662704e-07 | 1.421297e-07 | 1.928434e-07 | 0.536 | 0.000000 | 0.536000 |  
GRB160821A   |    709351    | 1.006249e-06 | 9.478187e-07 | 1.066044e-06 | 1.811195e-06 | 1.750634e-06 | 1.871566e-06 | 2.502162e-06 | 2.405555e-06 | 2.598456e-06 | 1.885364e-06 | 1.767849e-06 | 2.005928e-06 | 7.187955e-06 | 6.571209e-06 | 7.844500e-06 | 7.205021e-06 | 6.974535e-06 | 7.436101e-06 | 1.250764e-05 | 1.183274e-05 | 1.321403e-05 | 117.8 | -2.612000 | 115.168000 |  
GRB160819A   |  00086022006 | 1.285458e-06 | 1.216012e-06 | 1.356338e-06 | 2.095404e-06 | 2.028560e-06 | 2.162061e-06 | 2.585996e-06 | 2.494180e-06 | 2.677490e-06 | 1.784834e-06 | 1.683634e-06 | 1.888200e-06 | 6.305186e-06 | 5.818995e-06 | 6.818013e-06 | 7.751715e-06 | 7.526928e-06 | 7.976600e-06 | 1.227207e-05 | 1.172864e-05 | 1.283388e-05 | 47 | 26.600000 | 73.600000 |  
GRB160815A   |    708598    | 2.493550e-07 | 2.278494e-07 | 2.714176e-07 | 3.995379e-07 | 3.777009e-07 | 4.213354e-07 | 4.834794e-07 | 4.485677e-07 | 5.183559e-07 | 3.286155e-07 | 2.925554e-07 | 3.662335e-07 | 1.145956e-06 | 9.818339e-07 | 1.326288e-06 | 1.461026e-06 | 1.377203e-06 | 1.545105e-06 | 2.278285e-06 | 2.082467e-06 | 2.486211e-06 | 11.6 | -6.408000 | 5.196000 |  
GRB160804A   |    707231    | 2.249226e-06 | 2.141968e-06 | 2.358484e-06 | 3.285436e-06 | 3.194427e-06 | 3.376316e-06 | 3.576291e-06 | 3.449714e-06 | 3.702822e-06 | 2.236932e-06 | 2.109177e-06 | 2.367734e-06 | 7.285896e-06 | 6.731517e-06 | 7.870149e-06 | 1.134783e-05 | 1.104696e-05 | 1.164912e-05 | 1.639695e-05 | 1.575444e-05 | 1.705976e-05 | 222 | 25.140000 | 247.148000 |  
GRB160801A   |    706871    | 3.361965e-08 | 2.773851e-08 | 3.967465e-08 | 4.998193e-08 | 4.376462e-08 | 5.619699e-08 | 5.552177e-08 | 4.458033e-08 | 6.658145e-08 | 3.528606e-08 | 2.538944e-08 | 4.654073e-08 | 1.164161e-07 | 7.646157e-08 | 1.677618e-07 | 1.744067e-07 | 1.487555e-07 | 2.005364e-07 | 2.555366e-07 | 2.025971e-07 | 3.173094e-07 | 3.172 | -1.344000 | 1.828000 |  
GRB160726A   |    706052    | 2.393129e-08 | 2.031169e-08 | 2.771891e-08 | 5.492449e-08 | 4.975492e-08 | 6.002969e-08 | 9.982429e-08 | 9.058289e-08 | 1.089798e-07 | 9.284018e-08 | 7.992566e-08 | 1.063080e-07 | 4.314556e-07 | 3.489684e-07 | 5.263033e-07 | 2.715164e-07 | 2.478484e-07 | 2.952950e-07 | 6.101351e-07 | 5.212620e-07 | 7.093753e-07 | 0.784 | 0.004000 | 0.788000 |  
GRB160716A   |    704572    | 5.159683e-08 | 4.238313e-08 | 6.098360e-08 | 5.866283e-08 | 4.981304e-08 | 6.729348e-08 | 4.781598e-08 | 3.398232e-08 | 6.256666e-08 | 2.375817e-08 | 1.422961e-08 | 3.589492e-08 | 6.511530e-08 | 3.473146e-08 | 1.099216e-07 | 1.818331e-07 | 1.503845e-07 | 2.145967e-07 | 2.231891e-07 | 1.730306e-07 | 2.843630e-07 | 7.16 | -0.432000 | 6.728000 |  
GRB160714A   |    704310    | 8.347434e-09 | 5.299966e-09 | 1.174770e-08 | 1.621709e-08 | 1.228579e-08 | 2.005086e-08 | 2.442885e-08 | 1.807020e-08 | 3.065158e-08 | 1.967990e-08 | 1.241546e-08 | 2.792370e-08 | 7.971369e-08 | 4.293118e-08 | 1.325968e-07 | 6.867250e-08 | 5.299110e-08 | 8.445646e-08 | 1.287043e-07 | 8.598899e-08 | 1.839513e-07 | 0.372 | 0.028000 | 0.400000 |  
GRB160712A   |    704155    | 2.396879e-07 | 2.055209e-07 | 2.755726e-07 | 5.386864e-07 | 4.924317e-07 | 5.842870e-07 | 9.562603e-07 | 8.806147e-07 | 1.031326e-06 | 8.735669e-07 | 7.656956e-07 | 9.861798e-07 | 3.988559e-06 | 3.296598e-06 | 4.780970e-06 | 2.608171e-06 | 2.415494e-06 | 2.801664e-06 | 5.723294e-06 | 4.989374e-06 | 6.540725e-06 | 54.06 | -8.600000 | 45.464000 |  
GRB160709A   |    703769    | 3.851157e-08 | 2.665945e-08 | 5.197104e-08 | 9.016358e-08 | 7.246046e-08 | 1.074858e-07 | 1.675642e-07 | 1.403012e-07 | 1.944470e-07 | 1.585007e-07 | 1.197020e-07 | 2.003924e-07 | 7.491370e-07 | 4.994376e-07 | 1.079000e-06 | 4.547380e-07 | 3.843184e-07 | 5.254498e-07 | 1.045373e-06 | 7.802635e-07 | 1.378228e-06 | 4.8 | 0.000000 | 4.800000 |  
GRB160705B   |    703176    | 1.278039e-07 | 1.014365e-07 | 1.554476e-07 | 2.009204e-07 | 1.752847e-07 | 2.265030e-07 | 2.378998e-07 | 1.878339e-07 | 2.874842e-07 | 1.589622e-07 | 1.097979e-07 | 2.154488e-07 | 5.464671e-07 | 3.372283e-07 | 8.269018e-07 | 7.256110e-07 | 6.141636e-07 | 8.388493e-07 | 1.113074e-06 | 8.541107e-07 | 1.428151e-06 | 69.62 | -14.484000 | 55.132000 |  
GRB160703A   |    702699    | 9.933489e-07 | 9.528437e-07 | 1.034646e-06 | 2.028438e-06 | 1.980805e-06 | 2.076021e-06 | 3.232524e-06 | 3.168340e-06 | 3.296566e-06 | 2.719204e-06 | 2.630097e-06 | 2.809389e-06 | 1.146784e-05 | 1.091696e-05 | 1.203821e-05 | 8.973500e-06 | 8.810930e-06 | 9.136117e-06 | 1.772196e-05 | 1.715385e-05 | 1.830593e-05 | 79.73 | -26.428000 | 53.304000 |  
GRB160630A   |    702252    | 1.379865e-07 | 1.185432e-07 | 1.583458e-07 | 2.833587e-07 | 2.592308e-07 | 3.072321e-07 | 4.544190e-07 | 4.132345e-07 | 4.952754e-07 | 3.841284e-07 | 3.304735e-07 | 4.407746e-07 | 1.627408e-06 | 1.317609e-06 | 1.985760e-06 | 1.259901e-06 | 1.158128e-06 | 1.362312e-06 | 2.503206e-06 | 2.165243e-06 | 2.881221e-06 | 36.3 | -1.416000 | 34.888000 |  
GRB160625A   |    701503    | 7.908649e-07 | 7.425105e-07 | 8.403347e-07 | 1.019137e-06 | 9.822960e-07 | 1.055972e-06 | 9.603786e-07 | 9.048624e-07 | 1.016114e-06 | 5.358737e-07 | 4.868021e-07 | 5.872492e-07 | 1.597432e-06 | 1.409589e-06 | 1.802032e-06 | 3.306225e-06 | 3.180552e-06 | 3.432436e-06 | 4.367797e-06 | 4.130974e-06 | 4.615858e-06 | 62.45 | -15.036000 | 47.412000 |  
GRB160624A   |    701288    | 1.268908e-09 | 5.708342e-10 | 2.187308e-09 | 4.815928e-09 | 2.993917e-09 | 6.566136e-09 | 1.529466e-08 | 1.225858e-08 | 1.832694e-08 | 2.156354e-08 | 1.501862e-08 | 2.859366e-08 | 1.578992e-07 | 8.715653e-08 | 2.783685e-07 | 4.294277e-08 | 3.386414e-08 | 5.201157e-08 | 1.793123e-07 | 1.077531e-07 | 2.975432e-07 | 0.256 | 0.048000 | 0.304000 |  
GRB160623A   |  N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB160612A   |  00031791037 | 4.864609e-09 | 3.877018e-09 | 5.912728e-09 | 1.453643e-08 | 1.276315e-08 | 1.626027e-08 | 3.546157e-08 | 3.176493e-08 | 3.911360e-08 | 4.115454e-08 | 3.450626e-08 | 4.821674e-08 | 2.410893e-07 | 1.850751e-07 | 3.099758e-07 | 9.601692e-08 | 8.573099e-08 | 1.064113e-07 | 2.959496e-07 | 2.377705e-07 | 3.660056e-07 | 0.184 | 0.116000 | 0.300000 |  
GRB160611A   |    690598    | 2.882613e-07 | 2.555444e-07 | 3.220523e-07 | 4.757802e-07 | 4.424012e-07 | 5.090452e-07 | 5.955473e-07 | 5.402269e-07 | 6.507680e-07 | 4.156199e-07 | 3.567273e-07 | 4.782074e-07 | 1.482130e-06 | 1.208082e-06 | 1.795710e-06 | 1.775196e-06 | 1.644168e-06 | 1.907069e-06 | 2.841688e-06 | 2.519338e-06 | 3.193937e-06 | 44.9 | -31.384000 | 13.512000 |  
GRB160607A   |    689597    | 2.416963e-06 | 2.345470e-06 | 2.489372e-06 | 4.812934e-06 | 4.727156e-06 | 4.898690e-06 | 7.455039e-06 | 7.359021e-06 | 7.551093e-06 | 6.136063e-06 | 6.013257e-06 | 6.259503e-06 | 2.535420e-05 | 2.460084e-05 | 2.612281e-05 | 2.082092e-05 | 2.056222e-05 | 2.107997e-05 | 4.003869e-05 | 3.927172e-05 | 4.081689e-05 | 58.63 | -14.548000 | 44.080000 |  
GRB160601A   |    688452    | 4.650424e-09 | 3.422098e-09 | 5.988699e-09 | 1.179404e-08 | 9.803982e-09 | 1.374303e-08 | 2.397135e-08 | 2.001717e-08 | 2.786522e-08 | 2.426400e-08 | 1.840104e-08 | 3.058176e-08 | 1.228493e-07 | 8.300084e-08 | 1.741136e-07 | 6.468036e-08 | 5.433660e-08 | 7.511600e-08 | 1.632610e-07 | 1.204155e-07 | 2.161685e-07 | 0.144 | -0.024000 | 0.120000 |  
GRB160525B   |    687522    | 6.346980e-09 | 4.593746e-09 | 8.168591e-09 | 9.154340e-09 | 7.256665e-09 | 1.104834e-08 | 9.821482e-09 | 6.684471e-09 | 1.305050e-08 | 6.073334e-09 | 3.449349e-09 | 9.323030e-09 | 1.960185e-08 | 9.642664e-09 | 3.450461e-08 | 3.139620e-08 | 2.387135e-08 | 3.913246e-08 | 4.492076e-08 | 3.070698e-08 | 6.281410e-08 | 0.316 | 0.016000 | 0.332000 |  
GRB160525A   |    687492    | 6.788128e-08 | 4.959638e-08 | 8.626803e-08 | 6.367955e-08 | 4.244729e-08 | 8.447731e-08 | 4.147725e-08 | 1.894872e-08 | 7.070662e-08 | 1.718502e-08 | 5.598607e-09 | 3.752580e-08 | 4.177534e-08 | 1.125823e-08 | 1.086401e-07 | 1.901866e-07 | 1.280767e-07 | 2.605793e-07 | 2.140868e-07 | 1.352353e-07 | 3.247955e-07 | 64 | 0.000000 | 64.000000 |  
